student_id,Score,Submission_Time
DDE0526B-7DA4-80E8-C2A6-D097F3826029,84.6,18/09/2015 07:37:59
DE88902E-C7A7-E37A-CFA7-F2C8F2D219F2,82.1,17/04/2016 03:36:52
25197F10-E9E9-4C50-63F8-6C896975AAE2,77.2,20/09/2015 22:34:13
5AB0D44C-86FF-2DE6-B096-B0F5D029E430,80.6,07/12/2015 01:46:53
25197F10-E9E9-4C50-63F8-6C896975AAE2,67.1,02/10/2015 02:17:25
1F51E050-78F7-F270-1B90-ED1BC0376763,77.1,22/11/2015 16:56:58
6D2AB78F-44F4-2E8B-5C5E-B79119BC7EAC,35.9,09/12/2015 21:44:48
247B105C-2067-A7AA-2CBE-B65278128C96,67.5,04/10/2015 03:18:13
247B105C-2067-A7AA-2CBE-B65278128C96,59.2,07/02/2016 22:07:14
EFDA9F93-D0C3-864F-B0F6-2E9AA3E05E31,80.6,23/01/2016 05:21:18
2B806EF6-A590-1C00-F0C5-1469E3B2152E,65.4,11/11/2015 18:09:17
5AB0D44C-86FF-2DE6-B096-B0F5D029E430,78.3,05/02/2016 17:30:04
247B105C-2067-A7AA-2CBE-B65278128C96,78.4,20/09/2015 20:54:49
EFDA9F93-D0C3-864F-B0F6-2E9AA3E05E31,57.0,29/11/2015 15:07:37
25197F10-E9E9-4C50-63F8-6C896975AAE2,58.4,20/03/2016 19:02:56
25197F10-E9E9-4C50-63F8-6C896975AAE2,60.6,11/01/2016 01:05:38
2B806EF6-A590-1C00-F0C5-1469E3B2152E,77.8,27/11/2015 15:03:43
25197F10-E9E9-4C50-63F8-6C896975AAE2,78.4,19/10/2015 05:19:20
5AB0D44C-86FF-2DE6-B096-B0F5D029E430,88.1,27/03/2016 22:49:11
25197F10-E9E9-4C50-63F8-6C896975AAE2,44.7,13/12/2015 23:52:40
EFDA9F93-D0C3-864F-B0F6-2E9AA3E05E31,81.3,24/01/2016 17:09:51
2B806EF6-A590-1C00-F0C5-1469E3B2152E,63.4,08/12/2015 12:38:10
2B806EF6-A590-1C00-F0C5-1469E3B2152E,82.7,18/09/2015 18:11:04
5AB0D44C-86FF-2DE6-B096-B0F5D029E430,58.1,18/01/2016 10:30:42
247B105C-2067-A7AA-2CBE-B65278128C96,86.0,18/10/2015 16:19:34
5AB0D44C-86FF-2DE6-B096-B0F5D029E430,72.6,01/03/2016 01:10:08
25197F10-E9E9-4C50-63F8-6C896975AAE2,78.6,07/02/2016 20:55:01
5AB0D44C-86FF-2DE6-B096-B0F5D029E430,87.1,24/07/2016 20:24:21
6D2AB78F-44F4-2E8B-5C5E-B79119BC7EAC,66.7,11/01/2016 04:48:01
247B105C-2067-A7AA-2CBE-B65278128C96,98.3,15/05/2016 09:10:11
DDE0526B-7DA4-80E8-C2A6-D097F3826029,93.7,09/12/2015 18:23:30
1F51E050-78F7-F270-1B90-ED1BC0376763,91.2,14/11/2015 14:11:34
EFDA9F93-D0C3-864F-B0F6-2E9AA3E05E31,45.3,15/04/2016 09:04:32
6D2AB78F-44F4-2E8B-5C5E-B79119BC7EAC,19.0,08/01/2016 21:52:29
DDE0526B-7DA4-80E8-C2A6-D097F3826029,85.3,09/01/2016 19:28:56
2B806EF6-A590-1C00-F0C5-1469E3B2152E,52.3,28/01/2016 15:46:00
1F51E050-78F7-F270-1B90-ED1BC0376763,85.1,24/01/2016 13:54:53
2B806EF6-A590-1C00-F0C5-1469E3B2152E,78.1,21/03/2016 02:49:03
2B806EF6-A590-1C00-F0C5-1469E3B2152E,81.1,03/04/2016 17:20:34
5AB0D44C-86FF-2DE6-B096-B0F5D029E430,60.4,13/12/2015 12:28:06
DE88902E-C7A7-E37A-CFA7-F2C8F2D219F2,79.6,14/11/2015 20:11:12
2B806EF6-A590-1C00-F0C5-1469E3B2152E,99.5,23/02/2016 18:27:07
DE88902E-C7A7-E37A-CFA7-F2C8F2D219F2,68.6,06/03/2016 14:20:46
2B806EF6-A590-1C00-F0C5-1469E3B2152E,99.3,20/01/2016 16:14:29
5AB0D44C-86FF-2DE6-B096-B0F5D029E430,54.8,27/12/2015 12:01:06
247B105C-2067-A7AA-2CBE-B65278128C96,77.3,15/11/2015 14:48:57
EFDA9F93-D0C3-864F-B0F6-2E9AA3E05E31,76.5,01/12/2015 03:05:39
DDE0526B-7DA4-80E8-C2A6-D097F3826029,58.9,13/01/2016 05:20:50
2B806EF6-A590-1C00-F0C5-1469E3B2152E,70.5,20/09/2015 21:03:57
1F51E050-78F7-F270-1B90-ED1BC0376763,81.0,07/07/2016 13:37:46
247B105C-2067-A7AA-2CBE-B65278128C96,78.9,17/04/2016 18:02:36
2B806EF6-A590-1C00-F0C5-1469E3B2152E,84.9,04/10/2015 14:01:34
25197F10-E9E9-4C50-63F8-6C896975AAE2,75.6,20/02/2016 15:32:55
5AB0D44C-86FF-2DE6-B096-B0F5D029E430,84.2,19/02/2016 23:56:26
5AB0D44C-86FF-2DE6-B096-B0F5D029E430,55.9,20/09/2015 22:00:41
1F51E050-78F7-F270-1B90-ED1BC0376763,77.3,03/04/2016 16:09:23
DDE0526B-7DA4-80E8-C2A6-D097F3826029,94.7,06/01/2016 22:54:15
6D2AB78F-44F4-2E8B-5C5E-B79119BC7EAC,84.2,15/05/2016 20:59:26
EFDA9F93-D0C3-864F-B0F6-2E9AA3E05E31,33.3,15/11/2015 00:32:04
25197F10-E9E9-4C50-63F8-6C896975AAE2,54.6,03/10/2015 22:25:17
2B806EF6-A590-1C00-F0C5-1469E3B2152E,56.8,03/01/2016 22:56:34
DDE0526B-7DA4-80E8-C2A6-D097F3826029,86.9,14/11/2015 18:36:49
DE88902E-C7A7-E37A-CFA7-F2C8F2D219F2,76.0,20/09/2015 18:34:41
DDE0526B-7DA4-80E8-C2A6-D097F3826029,99.6,24/01/2016 07:39:40
6D2AB78F-44F4-2E8B-5C5E-B79119BC7EAC,62.2,21/01/2016 10:32:27
EFDA9F93-D0C3-864F-B0F6-2E9AA3E05E31,81.9,19/09/2015 18:25:22
DDE0526B-7DA4-80E8-C2A6-D097F3826029,88.3,19/09/2015 12:44:33
247B105C-2067-A7AA-2CBE-B65278128C96,85.3,27/11/2015 21:00:07
1F51E050-78F7-F270-1B90-ED1BC0376763,47.6,25/12/2015 11:59:07
2B806EF6-A590-1C00-F0C5-1469E3B2152E,60.6,13/11/2015 22:46:15
1F51E050-78F7-F270-1B90-ED1BC0376763,99.4,06/12/2015 10:59:42
2B806EF6-A590-1C00-F0C5-1469E3B2152E,81.5,21/03/2016 02:16:29
5AB0D44C-86FF-2DE6-B096-B0F5D029E430,78.1,18/12/2015 16:34:28
6D2AB78F-44F4-2E8B-5C5E-B79119BC7EAC,87.9,30/11/2015 18:53:47
2B806EF6-A590-1C00-F0C5-1469E3B2152E,88.0,23/04/2016 05:52:02
25197F10-E9E9-4C50-63F8-6C896975AAE2,61.4,20/09/2015 17:20:46
1F51E050-78F7-F270-1B90-ED1BC0376763,96.0,19/09/2015 11:12:49
2B806EF6-A590-1C00-F0C5-1469E3B2152E,54.0,03/10/2015 11:41:04
6D2AB78F-44F4-2E8B-5C5E-B79119BC7EAC,87.6,11/12/2015 15:08:48
247B105C-2067-A7AA-2CBE-B65278128C96,54.7,14/11/2015 19:29:52
2B806EF6-A590-1C00-F0C5-1469E3B2152E,56.7,04/10/2015 19:18:18
247B105C-2067-A7AA-2CBE-B65278128C96,44.5,08/01/2016 02:53:39
247B105C-2067-A7AA-2CBE-B65278128C96,67.9,09/10/2015 09:23:09
DE88902E-C7A7-E37A-CFA7-F2C8F2D219F2,93.1,17/09/2015 19:59:15
5AB0D44C-86FF-2DE6-B096-B0F5D029E430,83.4,25/11/2015 08:52:27
DE88902E-C7A7-E37A-CFA7-F2C8F2D219F2,79.6,05/03/2016 23:44:35
25197F10-E9E9-4C50-63F8-6C896975AAE2,83.7,06/02/2016 20:35:30
25197F10-E9E9-4C50-63F8-6C896975AAE2,55.0,24/01/2016 14:36:30
2B806EF6-A590-1C00-F0C5-1469E3B2152E,91.0,18/10/2015 19:41:30
DE88902E-C7A7-E37A-CFA7-F2C8F2D219F2,98.1,14/12/2015 00:33:16
DDE0526B-7DA4-80E8-C2A6-D097F3826029,76.9,16/11/2015 22:22:31
247B105C-2067-A7AA-2CBE-B65278128C96,92.0,17/07/2016 00:32:35
2B806EF6-A590-1C00-F0C5-1469E3B2152E,54.5,18/10/2015 22:29:22
25197F10-E9E9-4C50-63F8-6C896975AAE2,79.2,06/01/2016 16:45:11
EFDA9F93-D0C3-864F-B0F6-2E9AA3E05E31,99.3,28/12/2015 05:09:25
DE88902E-C7A7-E37A-CFA7-F2C8F2D219F2,99.4,30/11/2015 14:35:23
DE88902E-C7A7-E37A-CFA7-F2C8F2D219F2,76.1,28/10/2015 00:56:52
EFDA9F93-D0C3-864F-B0F6-2E9AA3E05E31,75.8,03/10/2015 15:50:46
25197F10-E9E9-4C50-63F8-6C896975AAE2,78.8,19/09/2015 07:33:44
2B806EF6-A590-1C00-F0C5-1469E3B2152E,69.9,28/02/2016 23:37:05
2B806EF6-A590-1C00-F0C5-1469E3B2152E,81.2,08/02/2016 05:11:43
247B105C-2067-A7AA-2CBE-B65278128C96,64.8,13/01/2016 15:26:44
6D2AB78F-44F4-2E8B-5C5E-B79119BC7EAC,47.8,07/02/2016 11:38:09
EFDA9F93-D0C3-864F-B0F6-2E9AA3E05E31,86.9,04/10/2015 22:42:19
25197F10-E9E9-4C50-63F8-6C896975AAE2,92.6,28/11/2015 18:41:43
EFDA9F93-D0C3-864F-B0F6-2E9AA3E05E31,78.8,14/03/2016 18:58:52
247B105C-2067-A7AA-2CBE-B65278128C96,47.6,01/05/2016 20:20:28
5AB0D44C-86FF-2DE6-B096-B0F5D029E430,52.7,06/10/2015 16:05:50
1F51E050-78F7-F270-1B90-ED1BC0376763,46.7,07/12/2015 09:11:00
DDE0526B-7DA4-80E8-C2A6-D097F3826029,82.2,26/12/2015 08:54:04
6D2AB78F-44F4-2E8B-5C5E-B79119BC7EAC,64.0,21/01/2016 19:15:04
6D2AB78F-44F4-2E8B-5C5E-B79119BC7EAC,95.8,24/12/2015 14:12:57
1F51E050-78F7-F270-1B90-ED1BC0376763,38.4,22/02/2016 06:42:07
1F51E050-78F7-F270-1B90-ED1BC0376763,91.7,27/10/2015 18:49:50
DDE0526B-7DA4-80E8-C2A6-D097F3826029,51.9,30/09/2015 05:44:38
DE88902E-C7A7-E37A-CFA7-F2C8F2D219F2,86.7,04/10/2015 22:19:01
25197F10-E9E9-4C50-63F8-6C896975AAE2,67.5,16/10/2015 09:41:47
DDE0526B-7DA4-80E8-C2A6-D097F3826029,45.3,04/01/2016 18:39:37
2B806EF6-A590-1C00-F0C5-1469E3B2152E,84.5,21/09/2015 05:43:50
2B806EF6-A590-1C00-F0C5-1469E3B2152E,85.7,12/03/2016 22:35:45
5AB0D44C-86FF-2DE6-B096-B0F5D029E430,82.8,23/01/2016 17:12:01
1F51E050-78F7-F270-1B90-ED1BC0376763,79.7,17/09/2015 02:11:56
EFDA9F93-D0C3-864F-B0F6-2E9AA3E05E31,59.5,15/04/2016 14:16:16
2B806EF6-A590-1C00-F0C5-1469E3B2152E,77.3,04/02/2016 09:24:45
EFDA9F93-D0C3-864F-B0F6-2E9AA3E05E31,87.2,19/09/2015 19:09:56
DDE0526B-7DA4-80E8-C2A6-D097F3826029,93.8,27/04/2016 00:48:17
DE88902E-C7A7-E37A-CFA7-F2C8F2D219F2,61.7,25/12/2015 23:54:32
DE88902E-C7A7-E37A-CFA7-F2C8F2D219F2,61.5,17/10/2015 15:01:51
6D2AB78F-44F4-2E8B-5C5E-B79119BC7EAC,86.0,01/11/2015 23:26:25
247B105C-2067-A7AA-2CBE-B65278128C96,75.1,29/04/2016 09:29:53
1F51E050-78F7-F270-1B90-ED1BC0376763,74.9,19/09/2015 22:54:09
247B105C-2067-A7AA-2CBE-B65278128C96,78.6,19/03/2016 23:14:12
DDE0526B-7DA4-80E8-C2A6-D097F3826029,70.9,01/11/2015 23:59:25
DDE0526B-7DA4-80E8-C2A6-D097F3826029,65.0,12/06/2016 23:07:11
1F51E050-78F7-F270-1B90-ED1BC0376763,71.0,06/12/2015 16:05:21
6D2AB78F-44F4-2E8B-5C5E-B79119BC7EAC,58.5,03/04/2016 13:44:33
DE88902E-C7A7-E37A-CFA7-F2C8F2D219F2,49.6,13/10/2015 06:26:43
6D2AB78F-44F4-2E8B-5C5E-B79119BC7EAC,62.9,19/09/2015 02:32:27
DE88902E-C7A7-E37A-CFA7-F2C8F2D219F2,86.2,17/09/2015 00:54:32
2B806EF6-A590-1C00-F0C5-1469E3B2152E,81.2,04/10/2015 23:32:08
25197F10-E9E9-4C50-63F8-6C896975AAE2,89.6,02/11/2015 00:50:13
247B105C-2067-A7AA-2CBE-B65278128C96,37.3,26/12/2015 21:03:59
247B105C-2067-A7AA-2CBE-B65278128C96,80.6,24/01/2016 21:23:45
5AB0D44C-86FF-2DE6-B096-B0F5D029E430,78.2,26/11/2015 18:47:45
247B105C-2067-A7AA-2CBE-B65278128C96,88.2,01/11/2015 09:13:39
5AB0D44C-86FF-2DE6-B096-B0F5D029E430,88.4,30/04/2016 23:00:45
1F51E050-78F7-F270-1B90-ED1BC0376763,75.2,21/07/2016 14:46:50
6D2AB78F-44F4-2E8B-5C5E-B79119BC7EAC,63.2,10/01/2016 04:14:55
DE88902E-C7A7-E37A-CFA7-F2C8F2D219F2,53.1,01/02/2016 08:32:01
EFDA9F93-D0C3-864F-B0F6-2E9AA3E05E31,76.1,21/01/2016 18:55:40
DDE0526B-7DA4-80E8-C2A6-D097F3826029,68.8,08/12/2015 06:11:51
5AB0D44C-86FF-2DE6-B096-B0F5D029E430,69.8,03/12/2015 04:47:10
2B806EF6-A590-1C00-F0C5-1469E3B2152E,61.1,10/01/2016 22:47:46
25197F10-E9E9-4C50-63F8-6C896975AAE2,95.4,25/12/2015 14:29:43
DDE0526B-7DA4-80E8-C2A6-D097F3826029,99.9,11/01/2016 01:55:29
25197F10-E9E9-4C50-63F8-6C896975AAE2,26.8,17/04/2016 19:49:31
2B806EF6-A590-1C00-F0C5-1469E3B2152E,76.2,31/10/2015 23:13:28
EFDA9F93-D0C3-864F-B0F6-2E9AA3E05E31,61.6,29/05/2016 16:19:46
2B806EF6-A590-1C00-F0C5-1469E3B2152E,83.1,20/09/2015 12:48:51
1F51E050-78F7-F270-1B90-ED1BC0376763,73.6,07/01/2016 14:05:17
2B806EF6-A590-1C00-F0C5-1469E3B2152E,82.8,24/12/2015 10:38:45
25197F10-E9E9-4C50-63F8-6C896975AAE2,66.5,10/01/2016 22:31:05
DE88902E-C7A7-E37A-CFA7-F2C8F2D219F2,98.2,09/01/2016 15:42:00
247B105C-2067-A7AA-2CBE-B65278128C96,100.0,29/10/2015 21:27:45
6D2AB78F-44F4-2E8B-5C5E-B79119BC7EAC,84.9,12/06/2016 21:03:07
6D2AB78F-44F4-2E8B-5C5E-B79119BC7EAC,88.4,25/01/2016 05:03:30
1F51E050-78F7-F270-1B90-ED1BC0376763,96.5,08/02/2016 01:49:00
DE88902E-C7A7-E37A-CFA7-F2C8F2D219F2,76.3,11/01/2016 01:24:29
1F51E050-78F7-F270-1B90-ED1BC0376763,99.0,14/04/2016 06:13:17
EFDA9F93-D0C3-864F-B0F6-2E9AA3E05E31,99.8,25/12/2015 05:36:30
6D2AB78F-44F4-2E8B-5C5E-B79119BC7EAC,78.0,04/10/2015 16:15:52
6D2AB78F-44F4-2E8B-5C5E-B79119BC7EAC,93.6,26/06/2016 18:18:00
1F51E050-78F7-F270-1B90-ED1BC0376763,82.3,25/01/2016 05:15:05
EFDA9F93-D0C3-864F-B0F6-2E9AA3E05E31,89.9,17/04/2016 01:05:45
2B806EF6-A590-1C00-F0C5-1469E3B2152E,65.9,11/05/2016 10:44:16
DE88902E-C7A7-E37A-CFA7-F2C8F2D219F2,58.4,20/11/2015 01:48:36
EFDA9F93-D0C3-864F-B0F6-2E9AA3E05E31,71.1,18/09/2015 20:40:11
1F51E050-78F7-F270-1B90-ED1BC0376763,73.1,25/02/2016 10:59:56
247B105C-2067-A7AA-2CBE-B65278128C96,77.5,16/04/2016 15:30:12
1F51E050-78F7-F270-1B90-ED1BC0376763,70.0,19/01/2016 21:05:14
EFDA9F93-D0C3-864F-B0F6-2E9AA3E05E31,53.3,02/05/2016 14:45:22
2B806EF6-A590-1C00-F0C5-1469E3B2152E,94.8,27/12/2015 20:42:02
2B806EF6-A590-1C00-F0C5-1469E3B2152E,74.4,21/09/2015 03:03:33
DDE0526B-7DA4-80E8-C2A6-D097F3826029,47.2,20/09/2015 13:15:55
EFDA9F93-D0C3-864F-B0F6-2E9AA3E05E31,67.4,17/10/2015 12:55:06
1F51E050-78F7-F270-1B90-ED1BC0376763,54.8,01/11/2015 20:43:12
5AB0D44C-86FF-2DE6-B096-B0F5D029E430,82.0,04/10/2015 18:20:38
25197F10-E9E9-4C50-63F8-6C896975AAE2,81.6,05/02/2016 08:49:46
EFDA9F93-D0C3-864F-B0F6-2E9AA3E05E31,47.6,20/12/2015 19:29:40
DE88902E-C7A7-E37A-CFA7-F2C8F2D219F2,64.3,11/01/2016 15:55:04
1F51E050-78F7-F270-1B90-ED1BC0376763,92.1,18/10/2015 08:57:12
EFDA9F93-D0C3-864F-B0F6-2E9AA3E05E31,73.8,21/01/2016 19:30:05
25197F10-E9E9-4C50-63F8-6C896975AAE2,70.8,21/09/2015 01:24:26
DE88902E-C7A7-E37A-CFA7-F2C8F2D219F2,71.6,14/11/2015 23:34:55
247B105C-2067-A7AA-2CBE-B65278128C96,80.9,23/01/2016 03:58:17
2B806EF6-A590-1C00-F0C5-1469E3B2152E,83.1,14/12/2015 03:04:41
5AB0D44C-86FF-2DE6-B096-B0F5D029E430,74.8,26/11/2015 12:28:16
25197F10-E9E9-4C50-63F8-6C896975AAE2,65.0,29/05/2016 15:39:38
6D2AB78F-44F4-2E8B-5C5E-B79119BC7EAC,78.5,05/10/2015 00:39:30
25197F10-E9E9-4C50-63F8-6C896975AAE2,95.7,10/07/2016 13:20:17
EFDA9F93-D0C3-864F-B0F6-2E9AA3E05E31,80.5,20/05/2016 19:11:05
247B105C-2067-A7AA-2CBE-B65278128C96,50.2,08/02/2016 03:30:53
2B806EF6-A590-1C00-F0C5-1469E3B2152E,90.5,03/10/2015 07:06:59
6D2AB78F-44F4-2E8B-5C5E-B79119BC7EAC,58.1,24/01/2016 16:02:33
DE88902E-C7A7-E37A-CFA7-F2C8F2D219F2,90.2,15/02/2016 22:39:57
247B105C-2067-A7AA-2CBE-B65278128C96,59.0,26/12/2015 10:39:41
2B806EF6-A590-1C00-F0C5-1469E3B2152E,89.8,28/05/2016 21:37:35
DDE0526B-7DA4-80E8-C2A6-D097F3826029,82.9,02/02/2016 19:46:12
25197F10-E9E9-4C50-63F8-6C896975AAE2,79.3,09/05/2016 14:32:43
5AB0D44C-86FF-2DE6-B096-B0F5D029E430,45.6,20/10/2015 01:52:22
25197F10-E9E9-4C50-63F8-6C896975AAE2,50.0,24/07/2016 14:22:39
DE88902E-C7A7-E37A-CFA7-F2C8F2D219F2,68.4,13/05/2016 16:25:02
DDE0526B-7DA4-80E8-C2A6-D097F3826029,83.8,19/09/2015 10:24:21
DE88902E-C7A7-E37A-CFA7-F2C8F2D219F2,91.8,17/09/2015 18:32:14
DE88902E-C7A7-E37A-CFA7-F2C8F2D219F2,58.7,11/02/2016 15:02:44
DE88902E-C7A7-E37A-CFA7-F2C8F2D219F2,81.0,04/10/2015 20:17:19
25197F10-E9E9-4C50-63F8-6C896975AAE2,71.5,07/05/2016 13:18:30
6D2AB78F-44F4-2E8B-5C5E-B79119BC7EAC,73.6,06/02/2016 23:18:15
DDE0526B-7DA4-80E8-C2A6-D097F3826029,43.6,18/10/2015 15:22:26
247B105C-2067-A7AA-2CBE-B65278128C96,79.5,15/11/2015 11:08:33
EFDA9F93-D0C3-864F-B0F6-2E9AA3E05E31,95.2,09/01/2016 20:15:13
5AB0D44C-86FF-2DE6-B096-B0F5D029E430,78.0,08/02/2016 01:27:54
247B105C-2067-A7AA-2CBE-B65278128C96,50.6,06/03/2016 21:13:09
DDE0526B-7DA4-80E8-C2A6-D097F3826029,83.2,12/10/2015 00:33:04
DE88902E-C7A7-E37A-CFA7-F2C8F2D219F2,51.2,09/02/2016 06:30:15
6D2AB78F-44F4-2E8B-5C5E-B79119BC7EAC,87.6,14/10/2015 20:19:48
EFDA9F93-D0C3-864F-B0F6-2E9AA3E05E31,88.2,16/04/2016 02:01:44
DDE0526B-7DA4-80E8-C2A6-D097F3826029,94.1,14/10/2015 18:39:03
1F51E050-78F7-F270-1B90-ED1BC0376763,91.5,01/11/2015 20:49:29
247B105C-2067-A7AA-2CBE-B65278128C96,60.0,23/01/2016 20:48:26
1F51E050-78F7-F270-1B90-ED1BC0376763,96.3,18/10/2015 18:42:27
EFDA9F93-D0C3-864F-B0F6-2E9AA3E05E31,97.8,10/01/2016 21:42:46
2B806EF6-A590-1C00-F0C5-1469E3B2152E,81.6,04/10/2015 04:48:46
EFDA9F93-D0C3-864F-B0F6-2E9AA3E05E31,73.2,16/09/2015 14:01:28
25197F10-E9E9-4C50-63F8-6C896975AAE2,89.1,15/11/2015 08:49:10
1F51E050-78F7-F270-1B90-ED1BC0376763,79.8,07/02/2016 21:57:57
DE88902E-C7A7-E37A-CFA7-F2C8F2D219F2,68.8,25/01/2016 02:54:34
6D2AB78F-44F4-2E8B-5C5E-B79119BC7EAC,73.7,01/11/2015 22:42:46
5AB0D44C-86FF-2DE6-B096-B0F5D029E430,77.6,08/01/2016 21:51:07
5AB0D44C-86FF-2DE6-B096-B0F5D029E430,49.9,05/10/2015 00:08:49
DDE0526B-7DA4-80E8-C2A6-D097F3826029,65.2,19/04/2016 18:24:31
DE88902E-C7A7-E37A-CFA7-F2C8F2D219F2,75.0,24/12/2015 00:16:25
6D2AB78F-44F4-2E8B-5C5E-B79119BC7EAC,79.7,11/01/2016 04:40:07
DDE0526B-7DA4-80E8-C2A6-D097F3826029,92.2,02/04/2016 14:24:49
EFDA9F93-D0C3-864F-B0F6-2E9AA3E05E31,94.2,06/12/2015 10:32:21
5AB0D44C-86FF-2DE6-B096-B0F5D029E430,67.5,01/03/2016 11:22:32
1F51E050-78F7-F270-1B90-ED1BC0376763,89.7,15/11/2015 09:57:00
1F51E050-78F7-F270-1B90-ED1BC0376763,84.2,12/06/2016 22:41:11
5AB0D44C-86FF-2DE6-B096-B0F5D029E430,64.3,07/02/2016 23:43:02
DDE0526B-7DA4-80E8-C2A6-D097F3826029,66.3,21/02/2016 19:54:01
EFDA9F93-D0C3-864F-B0F6-2E9AA3E05E31,68.8,03/10/2015 16:19:36
2B806EF6-A590-1C00-F0C5-1469E3B2152E,85.3,04/10/2015 22:42:47
DDE0526B-7DA4-80E8-C2A6-D097F3826029,68.9,07/12/2015 15:09:34
6D2AB78F-44F4-2E8B-5C5E-B79119BC7EAC,77.9,21/09/2015 02:11:30
2B806EF6-A590-1C00-F0C5-1469E3B2152E,65.8,07/02/2016 20:06:10
EFDA9F93-D0C3-864F-B0F6-2E9AA3E05E31,80.0,03/10/2015 01:16:00
DE88902E-C7A7-E37A-CFA7-F2C8F2D219F2,86.6,20/09/2015 04:30:05
EFDA9F93-D0C3-864F-B0F6-2E9AA3E05E31,69.4,05/10/2015 07:28:25
DE88902E-C7A7-E37A-CFA7-F2C8F2D219F2,47.1,12/10/2015 18:45:52
5AB0D44C-86FF-2DE6-B096-B0F5D029E430,71.7,18/09/2015 16:03:53
DE88902E-C7A7-E37A-CFA7-F2C8F2D219F2,95.4,20/09/2015 19:24:28
2B806EF6-A590-1C00-F0C5-1469E3B2152E,68.1,29/11/2015 14:58:14
EFDA9F93-D0C3-864F-B0F6-2E9AA3E05E31,98.7,11/01/2016 03:21:25
DDE0526B-7DA4-80E8-C2A6-D097F3826029,77.7,10/01/2016 20:50:38
DE88902E-C7A7-E37A-CFA7-F2C8F2D219F2,95.9,04/10/2015 16:40:56
6D2AB78F-44F4-2E8B-5C5E-B79119BC7EAC,68.2,28/11/2015 09:43:22
1F51E050-78F7-F270-1B90-ED1BC0376763,80.1,18/10/2015 20:28:48
DDE0526B-7DA4-80E8-C2A6-D097F3826029,93.5,12/11/2015 20:16:18
EFDA9F93-D0C3-864F-B0F6-2E9AA3E05E31,91.1,22/10/2015 16:23:34
5AB0D44C-86FF-2DE6-B096-B0F5D029E430,68.5,23/09/2015 21:26:26
25197F10-E9E9-4C50-63F8-6C896975AAE2,62.5,24/09/2015 11:22:06
1F51E050-78F7-F270-1B90-ED1BC0376763,79.1,28/12/2015 07:02:07
25197F10-E9E9-4C50-63F8-6C896975AAE2,30.3,17/04/2016 17:34:01
DDE0526B-7DA4-80E8-C2A6-D097F3826029,84.8,05/10/2015 05:54:06
5AB0D44C-86FF-2DE6-B096-B0F5D029E430,66.2,16/09/2015 16:02:09
25197F10-E9E9-4C50-63F8-6C896975AAE2,67.0,29/05/2016 20:05:22
DE88902E-C7A7-E37A-CFA7-F2C8F2D219F2,87.9,09/07/2016 21:31:19
25197F10-E9E9-4C50-63F8-6C896975AAE2,75.7,10/07/2016 22:31:05
1F51E050-78F7-F270-1B90-ED1BC0376763,87.6,18/09/2015 17:10:29
EFDA9F93-D0C3-864F-B0F6-2E9AA3E05E31,99.1,01/05/2016 13:33:17
2B806EF6-A590-1C00-F0C5-1469E3B2152E,51.0,31/10/2015 22:17:11
5AB0D44C-86FF-2DE6-B096-B0F5D029E430,98.7,24/09/2015 18:25:06
EFDA9F93-D0C3-864F-B0F6-2E9AA3E05E31,83.8,24/01/2016 19:00:22
EFDA9F93-D0C3-864F-B0F6-2E9AA3E05E31,68.7,17/10/2015 18:41:50
247B105C-2067-A7AA-2CBE-B65278128C96,98.8,07/02/2016 03:40:34
EFDA9F93-D0C3-864F-B0F6-2E9AA3E05E31,88.6,19/09/2015 12:01:16
DE88902E-C7A7-E37A-CFA7-F2C8F2D219F2,59.5,31/10/2015 16:38:10
25197F10-E9E9-4C50-63F8-6C896975AAE2,77.2,26/12/2015 00:31:52
1F51E050-78F7-F270-1B90-ED1BC0376763,66.6,04/10/2015 15:37:10
25197F10-E9E9-4C50-63F8-6C896975AAE2,75.0,04/04/2016 13:02:06
247B105C-2067-A7AA-2CBE-B65278128C96,96.7,04/10/2015 18:40:39
DDE0526B-7DA4-80E8-C2A6-D097F3826029,97.7,16/09/2015 21:27:04
EFDA9F93-D0C3-864F-B0F6-2E9AA3E05E31,35.4,27/04/2016 11:26:37
5AB0D44C-86FF-2DE6-B096-B0F5D029E430,87.9,04/01/2016 23:41:17
5AB0D44C-86FF-2DE6-B096-B0F5D029E430,72.7,20/09/2015 07:54:50
DE88902E-C7A7-E37A-CFA7-F2C8F2D219F2,68.7,19/09/2015 01:23:08
5AB0D44C-86FF-2DE6-B096-B0F5D029E430,50.9,23/06/2016 12:43:31
1F51E050-78F7-F270-1B90-ED1BC0376763,95.2,16/09/2015 20:15:05
247B105C-2067-A7AA-2CBE-B65278128C96,60.5,25/11/2015 23:19:33
DDE0526B-7DA4-80E8-C2A6-D097F3826029,79.3,06/02/2016 00:52:03
DDE0526B-7DA4-80E8-C2A6-D097F3826029,94.9,22/01/2016 05:06:59
2B806EF6-A590-1C00-F0C5-1469E3B2152E,85.0,21/09/2015 03:15:35
5AB0D44C-86FF-2DE6-B096-B0F5D029E430,76.8,01/10/2015 19:01:19
DDE0526B-7DA4-80E8-C2A6-D097F3826029,87.7,24/02/2016 20:02:14
6D2AB78F-44F4-2E8B-5C5E-B79119BC7EAC,99.5,18/10/2015 14:48:53
DDE0526B-7DA4-80E8-C2A6-D097F3826029,62.0,26/12/2015 06:48:39
